物件_カテゴリ,物件_物件名,物件_住所,物件_アクセス1,物件_アクセス2,物件_アクセス3,物件_築年数_年,物件_階数,物件_階,物件_家賃_万円,物件_管理費_万円,物件_敷金_万円,物件_礼金_万円,物件_間取,物件_面積_m2,物件_URL,物件_緯度,物件_経度,地区_住所,地区_区分,地区_グループ,地区_ブロック,地区_コード,公園_最寄り,公園_最寄り_距離_m,公園_最寄り_徒歩_分,公園_住所,公園_設備,公園_緯度,公園_経度,保育園_最寄り,保育園_最寄り_距離_m,保育園_最寄り_徒歩_分,保育園_分類,保育園_住所,保育園_URL,保育園_緯度,保育園_経度,幼稚園_最寄り,幼稚園_最寄り_距離_m,幼稚園_最寄り_徒歩_分,幼稚園_分類,幼稚園_住所,幼稚園_URL,幼稚園_緯度,幼稚園_経度,小学校_最寄り,小学校_最寄り_距離_m,小学校_最寄り_徒歩_分,小学校_生徒数_人,小学校_教員数_人,小学校_クラス数_単位生徒数,小学校_住所,小学校_アクセス,小学校_URL,小学校_緯度,小学校_経度,病院_最寄り,病院_最寄り_距離_m,病院_最寄り_徒歩_分,病院_住所,病院_科,病院_緯度,病院_経度,スーパー_最寄り,スーパー_最寄り_距離_m,スーパー_最寄り_徒歩_分,スーパー_住所,スーパー_緯度,スーパー_経度,コンビニ_最寄り,コンビニ_最寄り_距離_m,コンビニ_最寄り_徒歩_分,コンビニ_住所,コンビニ_経度,コンビニ_緯度
賃貸一戸建て,川崎様一戸建（新中島）,和歌山県和歌山市新中島,ＪＲ紀勢本線/宮前駅 歩11分,わかやま電鉄貴志川線/神前駅 歩12分,わかやま電鉄貴志川線/田中口駅 歩20分,36,2階建,1-2階,7.5,0.0,7.5,15.0,4LDK,80.19,https://suumo.jp/chintai/jnc_000084254547/?bc=100339580489,34.2168021,135.1980094,和歌山県和歌山市新中島,宮前地区,第6ブロック,中心部地域,1,和歌山東公園,290,1,和歌山県和歌山市北出島133,"和歌山東公園は、充実のスポーツ施設を有する都市公園です。市民球場や体育館など、スポーツを楽しむ多くの人々が訪れます。
また、スポーツ施設だけでなく、市民...",34.2194075,135.1977426,杭ノ瀬保育所,370,1,市区町村,和歌山県和歌山市杭ノ瀬１９－８,https://www.gaccom.jp/nurseryschool-18706.html,34.2134103,135.1979728,さつきこども園（幼）,980,4,私立,和歌山県和歌山市中島70-8,https://www.gaccom.jp/kindergarten-99143.html,34.2123531,135.1887592,宮前小学校,1190,5,617,41,25学級/平均24.7人,和歌山市北中島１丁目７番４号,宮前駅から246m,https://www.gaccom.jp/schools-22493.html,34.2123539,135.1861941,向陽病院,890,4,和歌山県和歌山市津秦40,泌尿器科リハビリテーション科外科内科脳神経外科放射線科整形外科消化器科循環器科,34.2229023,135.2043809,業務スーパー 神前店,270,1,和歌山県和歌山市神前164-1,34.2166164,135.2010285,ローソン 和歌山新中島店,0,0,和歌山県和歌山市新中島字下ノ覚128-8,135.1980094,34.2168021
賃貸一戸建て,川崎様一戸建（新中島）,和歌山県和歌山市新中島,ＪＲ紀勢本線/宮前駅 歩11分,わかやま電鉄貴志川線/神前駅 歩12分,わかやま電鉄貴志川線/田中口駅 歩20分,36,2階建,1-2階,7.5,0.0,7.5,15.0,4LDK,80.19,https://suumo.jp/chintai/jnc_000084254547/?bc=100339580489,34.2168021,135.1980094,和歌山県和歌山市新中島,宮前地区,第6ブロック,中心部地域,1,和歌山東公園,290,1,和歌山県和歌山市北出島133,"和歌山東公園は、充実のスポーツ施設を有する都市公園です。市民球場や体育館など、スポーツを楽しむ多くの人々が訪れます。
また、スポーツ施設だけでなく、市民...",34.2194075,135.1977426,杭ノ瀬保育所,370,1,市区町村,和歌山県和歌山市杭ノ瀬１９－８,https://www.gaccom.jp/nurseryschool-18706.html,34.2134103,135.1979728,さつきこども園（幼）,980,4,私立,和歌山県和歌山市中島70-8,https://www.gaccom.jp/kindergarten-99143.html,34.2123531,135.1887592,宮前小学校,1190,5,617,41,25学級/平均24.7人,和歌山市北中島１丁目７番４号,宮前駅から246m,https://www.gaccom.jp/schools-22493.html,34.2123539,135.1861941,向陽病院,890,4,和歌山県和歌山市津秦40,泌尿器科リハビリテーション科外科内科脳神経外科放射線科整形外科消化器科循環器科,34.2229023,135.2043809,業務スーパー 神前店,270,1,和歌山県和歌山市神前164-1,34.2166164,135.2010285,ローソン 和歌山新中島店,0,0,和歌山県和歌山市新中島字下ノ覚128-8,135.1980094,34.2168021
賃貸一戸建て,一戸建15802,和歌山県和歌山市船所,ＪＲ紀勢本線/紀和駅 歩29分,ＪＲ阪和線/紀伊中ノ島駅 歩38分,ＪＲ紀勢本線/和歌山市駅 歩37分,26,3階建,1-3階,7.9,0.0,0.0,0.0,4SLDK,136.88,https://suumo.jp/chintai/jnc_000085481483/?bc=100346668932,34.2517821,135.1833778,和歌山県和歌山市船所,楠見地区,第2ブロック,北部地域,3,善明寺公園,1020,5,和歌山県和歌山市善明寺362-2,"和歌山市の「上淡路街道」から少し入った場所にある地域の公園です。住宅街の中で落ち着いた環境にあります。

遊具はブランコやすべり台、砂場、シーソーなど...",34.2608989,135.1852699,きわ保育園,820,4,社会福祉法人,和歌山県和歌山市中之島９６９－１０,https://www.gaccom.jp/nurseryschool-18701.html,34.2447102,135.1861886,ひまわりこども園（幼）,1370,6,私立,和歌山県和歌山市有本431番地,https://www.gaccom.jp/kindergarten-99151.html,34.2510533,135.1982344,楠見東小学校,640,3,354,25,16学級/平均22.1人,和歌山市善明寺１５０-１,紀ノ川駅から1.5km,https://www.gaccom.jp/schools-22527.html,34.2572534,135.1811469,中江病院,360,1,和歌山県和歌山市船所30-1,消化器外科眼科神経内科内科脳神経外科リハビリテーション科整形外科乳腺外科外科放射線科呼吸器科消化器科胃腸科循環器科糖尿病科,34.2541596,135.1806323,サンキョー楠見店,1160,5,和歌山県和歌山市市小路308-1,34.2562787,135.1718953,ローソン 和歌山有本西新田店,660,3,和歌山県和歌山市有本759-1,135.1884299,34.2474881
賃貸その他,＜２F住居部分＞　船所　４DK,和歌山県和歌山市船所,南海本線/紀ノ川駅 歩25分,ＪＲ阪和線/六十谷駅 歩36分,ＪＲ紀勢本線/紀和駅 歩31分,30,2階建,2階,6.5,0.0,6.5,6.5,4DK,81.15,https://suumo.jp/chintai/jnc_000085074179/?bc=100344298786,34.2517821,135.1833778,和歌山県和歌山市船所,楠見地区,第2ブロック,北部地域,3,善明寺公園,1020,5,和歌山県和歌山市善明寺362-2,"和歌山市の「上淡路街道」から少し入った場所にある地域の公園です。住宅街の中で落ち着いた環境にあります。

遊具はブランコやすべり台、砂場、シーソーなど...",34.2608989,135.1852699,きわ保育園,820,4,社会福祉法人,和歌山県和歌山市中之島９６９－１０,https://www.gaccom.jp/nurseryschool-18701.html,34.2447102,135.1861886,ひまわりこども園（幼）,1370,6,私立,和歌山県和歌山市有本431番地,https://www.gaccom.jp/kindergarten-99151.html,34.2510533,135.1982344,楠見東小学校,640,3,354,25,16学級/平均22.1人,和歌山市善明寺１５０-１,紀ノ川駅から1.5km,https://www.gaccom.jp/schools-22527.html,34.2572534,135.1811469,中江病院,360,1,和歌山県和歌山市船所30-1,消化器外科眼科神経内科内科脳神経外科リハビリテーション科整形外科乳腺外科外科放射線科呼吸器科消化器科胃腸科循環器科糖尿病科,34.2541596,135.1806323,サンキョー楠見店,1160,5,和歌山県和歌山市市小路308-1,34.2562787,135.1718953,ローソン 和歌山有本西新田店,660,3,和歌山県和歌山市有本759-1,135.1884299,34.2474881
賃貸マンション,Ｒｉｃｈ＆Ｆｏｒｃｅ有本,和歌山県和歌山市有本,ＪＲ阪和線/紀伊中ノ島駅 歩14分,ＪＲ和歌山線/和歌山駅 歩27分,ＪＲ阪和線/和歌山駅 歩27分,29,6階建,5階,7.0,0.5,7.0,7.0,3LDK,81.15,https://suumo.jp/chintai/jnc_000079952951/?bc=100314062526,34.2510864,135.1939121,和歌山県和歌山市有本,四箇郷地区,第4ブロック,東部地域,5,天王緑地,1130,5,和歌山県和歌山市中之島503-8,紀伊中ノ島駅から徒歩5分の場所にある公園です。大きな船をモチーフにした複合遊具が設置され、カラフルな色合いと様々な仕掛けにワクワクします。床も複合遊具の周...,34.2423641,135.187476,ひまわりこども園（保）,390,1,社会福祉法人,和歌山県和歌山市有本４３１,https://www.gaccom.jp/nurseryschool-18724.html,34.2510533,135.1982344,ひまわりこども園（幼）,390,1,私立,和歌山県和歌山市有本431番地,https://www.gaccom.jp/kindergarten-99151.html,34.2510533,135.1982344,四箇郷北小学校,560,2,351,24,15学級/平均23.4人,和歌山市有本３２１,紀伊中ノ島駅から1.2km,https://www.gaccom.jp/schools-22489.html,34.2506229,135.199985,和歌山生協病院,690,3,和歌山県和歌山市有本143-1,麻酔科外科消化器外科アレルギー科腎臓内科放射線科リウマチ科小児科神経内科リハビリテーション科内科呼吸器科消化器科循環器科肛門科糖尿病科,34.2453083,135.1969062,わかやま市民生協 コープ中之島店,820,4,和歌山県和歌山市中之島301-1,34.2436994,135.1932754,ローソン 和歌山有本西新田店,640,3,和歌山県和歌山市有本759-1,135.1884299,34.2474881
賃貸一戸建て,一戸建15729,和歌山県和歌山市有本,ＪＲ阪和線/紀伊中ノ島駅 歩21分,ＪＲ阪和線/六十谷駅 歩23分,ＪＲ阪和線/和歌山駅 歩36分,26,2階建,1-2階,8.0,0.0,8.0,8.0,4LDK,100.24,https://suumo.jp/chintai/jnc_000083867978/?bc=100336913306,34.2510864,135.1939121,和歌山県和歌山市有本,四箇郷地区,第4ブロック,東部地域,5,天王緑地,1130,5,和歌山県和歌山市中之島503-8,紀伊中ノ島駅から徒歩5分の場所にある公園です。大きな船をモチーフにした複合遊具が設置され、カラフルな色合いと様々な仕掛けにワクワクします。床も複合遊具の周...,34.2423641,135.187476,ひまわりこども園（保）,390,1,社会福祉法人,和歌山県和歌山市有本４３１,https://www.gaccom.jp/nurseryschool-18724.html,34.2510533,135.1982344,ひまわりこども園（幼）,390,1,私立,和歌山県和歌山市有本431番地,https://www.gaccom.jp/kindergarten-99151.html,34.2510533,135.1982344,四箇郷北小学校,560,2,351,24,15学級/平均23.4人,和歌山市有本３２１,紀伊中ノ島駅から1.2km,https://www.gaccom.jp/schools-22489.html,34.2506229,135.199985,和歌山生協病院,690,3,和歌山県和歌山市有本143-1,麻酔科外科消化器外科アレルギー科腎臓内科放射線科リウマチ科小児科神経内科リハビリテーション科内科呼吸器科消化器科循環器科肛門科糖尿病科,34.2453083,135.1969062,わかやま市民生協 コープ中之島店,820,4,和歌山県和歌山市中之島301-1,34.2436994,135.1932754,ローソン 和歌山有本西新田店,640,3,和歌山県和歌山市有本759-1,135.1884299,34.2474881
賃貸一戸建て,粟戸建,和歌山県和歌山市粟,南海本線/紀ノ川駅 歩11分,ＪＲ紀勢本線/紀和駅 歩26分,ＪＲ紀勢本線/和歌山市駅 歩35分,51,2階建,-,4.5,0.0,0.0,0.0,4DK,103.27,https://suumo.jp/chintai/jnc_000083937253/?bc=100337422825,34.2496795,135.1740161,和歌山県和歌山市粟,楠見地区,第2ブロック,北部地域,3,長町公園（和歌山市）,850,4,和歌山県和歌山市東長町九丁目8番地,"日赤の「和歌山医療センター」のすぐそばにある公園です。広々としたグラウンドが公園の中心に広がり、見通しも良く、公園の外からも中の様子が見渡せます。

...",34.2420174,135.1752453,あわ保育園,360,1,社会福祉法人,和歌山県和歌山市粟２５５－５,https://www.gaccom.jp/nurseryschool-18662.html,34.2529598,135.1742725,野崎幼稚園,1280,6,私立,和歌山県和歌山市梶取８６,https://www.gaccom.jp/kindergarten-9868.html,34.2530134,135.160632,福島小学校,950,4,160,13,8学級/平均20.0人,和歌山市福島１３５-４,紀ノ川駅から468m,https://www.gaccom.jp/schools-22496.html,34.2514521,135.1638475,中江病院,780,3,和歌山県和歌山市船所30-1,消化器外科眼科神経内科内科脳神経外科リハビリテーション科整形外科乳腺外科外科放射線科呼吸器科消化器科胃腸科循環器科糖尿病科,34.2541596,135.1806323,サンキョー楠見店,750,3,和歌山県和歌山市市小路308-1,34.2562787,135.1718953,セブンイレブン 和歌山楠見中西店,460,2,和歌山県和歌山市楠見中37-2,135.1751314,34.2537245
賃貸一戸建て,六十谷戸建(K様),和歌山県和歌山市六十谷,ＪＲ阪和線/六十谷駅 歩18分,ＪＲ阪和線/紀伊中ノ島駅 歩57分,ＪＲ阪和線/紀伊駅 歩65分,47,2階建,-,3.9,0.0,3.9,7.8,4DK,82.17,https://suumo.jp/chintai/jnc_000084600188/?bc=100342724551,34.2687685,135.2032778,和歌山県和歌山市六十谷,有功地区,第3ブロック,北東部地域,4,園部公園（和歌山市）,860,4,和歌山県和歌山市園部212-1,ぐるぐるカーブのすべり台「スパイラルスライダー」や、ボルダリング風の設備が付いた、大きな複合遊具であそべます。お砂場もあり、座って遊ぶのが好きな子にもオス...,34.2655294,135.1947443,いさお幼稚園（保）,500,2,その他の法人,和歌山県和歌山市園部１５１８－１,https://www.gaccom.jp/nurseryschool-86966.html,34.2659888,135.1989955,いさお幼稚園（幼）,500,2,私立,和歌山県和歌山市園部1518-1,https://www.gaccom.jp/kindergarten-9867.html,34.2659888,135.1989955,有功東小学校,130,0,291,22,14学級/平均20.8人,和歌山市六十谷８９５,六十谷駅から671m,https://www.gaccom.jp/schools-22528.html,34.2684193,135.2047048,中江病院,2640,13,和歌山県和歌山市船所30-1,消化器外科眼科神経内科内科脳神経外科リハビリテーション科整形外科乳腺外科外科放射線科呼吸器科消化器科胃腸科循環器科糖尿病科,34.2541596,135.1806323,オークワ 六十谷店,800,4,和歌山県和歌山市六十谷217-1,34.2615261,135.20247,ローソン 和歌山園部店,1380,6,和歌山県和歌山市園部1020-1,135.1911194,34.2614854
賃貸一戸建て,六十谷戸建(K様),和歌山県和歌山市六十谷,ＪＲ阪和線/六十谷駅 歩18分,ＪＲ阪和線/紀伊中ノ島駅 歩57分,ＪＲ阪和線/紀伊駅 歩65分,47,2階建,-,3.9,0.0,3.9,7.8,4DK,82.17,https://suumo.jp/chintai/jnc_000084600188/?bc=100342724551,34.2687685,135.2032778,和歌山県和歌山市六十谷,有功地区,第3ブロック,北東部地域,4,園部公園（和歌山市）,860,4,和歌山県和歌山市園部212-1,ぐるぐるカーブのすべり台「スパイラルスライダー」や、ボルダリング風の設備が付いた、大きな複合遊具であそべます。お砂場もあり、座って遊ぶのが好きな子にもオス...,34.2655294,135.1947443,いさお幼稚園（保）,500,2,その他の法人,和歌山県和歌山市園部１５１８－１,https://www.gaccom.jp/nurseryschool-86966.html,34.2659888,135.1989955,いさお幼稚園（幼）,500,2,私立,和歌山県和歌山市園部1518-1,https://www.gaccom.jp/kindergarten-9867.html,34.2659888,135.1989955,有功東小学校,130,0,291,22,14学級/平均20.8人,和歌山市六十谷８９５,六十谷駅から671m,https://www.gaccom.jp/schools-22528.html,34.2684193,135.2047048,中江病院,2640,13,和歌山県和歌山市船所30-1,消化器外科眼科神経内科内科脳神経外科リハビリテーション科整形外科乳腺外科外科放射線科呼吸器科消化器科胃腸科循環器科糖尿病科,34.2541596,135.1806323,オークワ 六十谷店,800,4,和歌山県和歌山市六十谷217-1,34.2615261,135.20247,ローソン 和歌山園部店,1380,6,和歌山県和歌山市園部1020-1,135.1911194,34.2614854
賃貸一戸建て,六十谷戸建(K様),和歌山県和歌山市六十谷,ＪＲ阪和線/六十谷駅 歩18分,ＪＲ阪和線/紀伊中ノ島駅 歩57分,ＪＲ阪和線/紀伊駅 歩65分,47,2階建,2階,3.9,0.0,3.9,7.8,4K,82.17,https://suumo.jp/chintai/jnc_000084981457/?bc=100347552897,34.2687685,135.2032778,和歌山県和歌山市六十谷,有功地区,第3ブロック,北東部地域,4,園部公園（和歌山市）,860,4,和歌山県和歌山市園部212-1,ぐるぐるカーブのすべり台「スパイラルスライダー」や、ボルダリング風の設備が付いた、大きな複合遊具であそべます。お砂場もあり、座って遊ぶのが好きな子にもオス...,34.2655294,135.1947443,いさお幼稚園（保）,500,2,その他の法人,和歌山県和歌山市園部１５１８－１,https://www.gaccom.jp/nurseryschool-86966.html,34.2659888,135.1989955,いさお幼稚園（幼）,500,2,私立,和歌山県和歌山市園部1518-1,https://www.gaccom.jp/kindergarten-9867.html,34.2659888,135.1989955,有功東小学校,130,0,291,22,14学級/平均20.8人,和歌山市六十谷８９５,六十谷駅から671m,https://www.gaccom.jp/schools-22528.html,34.2684193,135.2047048,中江病院,2640,13,和歌山県和歌山市船所30-1,消化器外科眼科神経内科内科脳神経外科リハビリテーション科整形外科乳腺外科外科放射線科呼吸器科消化器科胃腸科循環器科糖尿病科,34.2541596,135.1806323,オークワ 六十谷店,800,4,和歌山県和歌山市六十谷217-1,34.2615261,135.20247,ローソン 和歌山園部店,1380,6,和歌山県和歌山市園部1020-1,135.1911194,34.2614854
